customer_id,gender,senior_citizen,partner,dependents,tenure,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,churn_probability,tenure_group
8344-WFMFH,Male,0,No,Yes,9,Month-to-month,Yes,Electronic check,50.1,484.05,No,Yes,No,DSL,No,Yes,No,No,No,No,0.6162122862871028,0-12 months (New)
2740-JFBOK,Male,0,No,No,10,Month-to-month,Yes,Electronic check,24.0,226.55,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.5366655899692105,0-12 months (New)
5820-PTRYM,Female,1,Yes,No,56,One year,Yes,Credit card (automatic),68.45,4014.0,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,0.087560574727152,48+ months (Loyal)
9609-BENEA,Male,0,Yes,No,35,One year,Yes,Electronic check,69.0,2441.7,No,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,0.31849722958259136,25-48 months
7940-UQQUG,Female,0,Yes,Yes,64,One year,Yes,Bank transfer (automatic),104.4,6721.6,No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,0.2805903133454953,48+ months (Loyal)
2484-DGXPZ,Female,0,Yes,Yes,31,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.14652959491676154,25-48 months
9614-RMGHA,Male,0,Yes,No,65,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,0.4657454468502053,48+ months (Loyal)
2027-FECZV,Male,0,No,No,12,Month-to-month,Yes,Electronic check,106.7,1253.9,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0.8707954436684902,13-24 months
9050-IKDZA,Female,1,No,No,2,Month-to-month,No,Mailed check,81.5,162.55,No,Yes,No,Fiber optic,No,No,No,No,Yes,No,0.8041682356514004,0-12 months (New)
6769-DCQLI,Male,0,No,No,52,One year,Yes,Bank transfer (automatic),105.0,5426.85,Yes,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0.3824537681420068,48+ months (Loyal)
7341-LXCAF,Male,0,Yes,No,4,Month-to-month,Yes,Electronic check,74.65,301.4,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.8681818947846678,0-12 months (New)
0254-KCJGT,Male,0,Yes,No,52,One year,Yes,Credit card (automatic),81.4,4354.45,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,0.11172724873972847,48+ months (Loyal)
1163-VIPRI,Female,0,Yes,Yes,65,Two year,No,Electronic check,109.3,7337.55,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0.16011819288278412,48+ months (Loyal)
5680-LQOGP,Female,0,No,No,68,Two year,Yes,Credit card (automatic),82.45,5646.6,No,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0.04184258468577703,48+ months (Loyal)
4393-OBCRR,Female,0,No,No,3,One year,No,Mailed check,20.25,71.2,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.2295777254682317,0-12 months (New)
2703-AMTUL,Male,0,Yes,Yes,36,One year,No,Mailed check,53.65,1939.35,No,Yes,No,DSL,Yes,Yes,No,No,No,No,0.08284736703248934,25-48 months
1474-JUWSM,Female,0,Yes,No,58,One year,Yes,Electronic check,68.4,3972.25,No,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,0.14380438668008586,48+ months (Loyal)
8106-GWQOK,Male,0,Yes,No,38,Two year,Yes,Bank transfer (automatic),60.0,2193.2,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes,0.12797507523755897,25-48 months
2587-EKXTS,Male,0,No,No,44,Month-to-month,Yes,Electronic check,111.5,4915.15,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0.6956984087149799,25-48 months
3724-BSCVH,Male,0,Yes,Yes,10,One year,No,Mailed check,20.45,242.4,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.14835214129552796,0-12 months (New)
5275-SQEIZ,Male,0,No,No,1,Month-to-month,Yes,Mailed check,80.85,80.85,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,0.8356670526378299,0-12 months (New)
8316-BBQAY,Female,0,No,No,65,Two year,No,Credit card (automatic),59.95,3921.1,No,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,0.03976386133011721,48+ months (Loyal)
1045-LTCYT,Female,0,Yes,Yes,8,Month-to-month,No,Credit card (automatic),21.05,139.75,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.2633074168177696,0-12 months (New)
5278-PNYOX,Female,0,No,No,49,Two year,No,Credit card (automatic),100.65,4917.75,No,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,0.1843223007010595,48+ months (Loyal)
5006-MXVRN,Female,0,No,No,39,Two year,No,Credit card (automatic),20.7,762.45,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.024290131562260394,25-48 months
4480-QQRHC,Female,1,No,No,8,Month-to-month,Yes,Bank transfer (automatic),74.05,600.15,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,0.8070151620263802,0-12 months (New)
9470-YFUYI,Male,1,Yes,No,71,One year,Yes,Bank transfer (automatic),71.0,5012.1,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,0.06142135999026818,48+ months (Loyal)
9560-ARGQJ,Female,0,No,Yes,16,Month-to-month,Yes,Electronic check,81.0,1312.15,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,0.7933814878371792,13-24 months
5566-SOEZD,Male,0,Yes,Yes,27,One year,Yes,Credit card (automatic),80.65,2209.75,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,0.29225138134263917,25-48 months
9593-CVZKR,Female,0,Yes,Yes,56,Two year,Yes,Mailed check,24.45,1385.85,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.016140681667115065,48+ months (Loyal)
6892-BOGQE,Female,0,Yes,No,71,Two year,Yes,Bank transfer (automatic),20.9,1493.2,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.007737501373590881,48+ months (Loyal)
4282-ACRXS,Male,1,Yes,No,38,Month-to-month,Yes,Electronic check,24.85,955.75,No,No,No phone service,DSL,No,No,No,No,No,No,0.5208171646747041,25-48 months
8382-SHQEH,Female,0,Yes,No,8,Month-to-month,Yes,Electronic check,84.9,764.95,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0.8808117619555241,0-12 months (New)
3317-HRTNN,Female,1,No,No,5,Month-to-month,No,Electronic check,45.7,198.0,Yes,No,No phone service,DSL,No,No,No,No,Yes,Yes,0.8552953228595351,0-12 months (New)
7901-IIDQV,Male,0,No,No,24,One year,No,Bank transfer (automatic),54.6,1242.25,No,Yes,Yes,DSL,No,No,No,Yes,No,No,0.24101745382363687,25-48 months
0334-ZFJSR,Female,0,Yes,No,55,One year,Yes,Credit card (automatic),66.05,3462.1,No,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,0.06467801866204251,48+ months (Loyal)
2589-AYCRP,Female,0,No,No,50,One year,No,Bank transfer (automatic),19.75,989.05,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.03320801253000753,48+ months (Loyal)
9786-YWNHU,Female,0,Yes,Yes,63,Two year,No,Mailed check,63.55,4014.2,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,0.01204687397789768,48+ months (Loyal)
1832-PEUTS,Male,0,Yes,Yes,62,Two year,Yes,Credit card (automatic),89.1,5411.65,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,0.16644261210810873,48+ months (Loyal)
8133-ANHHJ,Female,1,No,No,49,One year,No,Bank transfer (automatic),103.0,5166.2,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,0.2895865947165939,48+ months (Loyal)
9812-GHVRI,Female,0,No,No,40,Month-to-month,No,Bank transfer (automatic),83.85,3532.25,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0.625492920998033,25-48 months
0870-VEMYL,Female,0,No,No,5,Month-to-month,No,Credit card (automatic),53.85,259.8,Yes,Yes,No,DSL,Yes,No,No,Yes,No,No,0.39381551445010915,0-12 months (New)
3039-MJSLN,Male,0,No,Yes,3,Month-to-month,No,Bank transfer (automatic),20.2,50.6,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.35943911610562645,0-12 months (New)
5696-JVVQY,Female,0,Yes,Yes,48,Two year,Yes,Credit card (automatic),70.1,3238.4,No,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,0.048168130008655614,48+ months (Loyal)
9286-DOJGF,Female,1,Yes,No,38,Month-to-month,Yes,Bank transfer (automatic),74.95,2869.85,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.6583883717575426,25-48 months
2720-WGKHP,Male,1,No,No,2,Month-to-month,Yes,Electronic check,94.0,181.7,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.9378961663515615,0-12 months (New)
1422-DGUBX,Male,0,Yes,No,32,One year,Yes,Electronic check,79.25,2619.15,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,0.5192437431541687,25-48 months
2159-TURXX,Male,0,No,No,5,Month-to-month,No,Credit card (automatic),20.05,95.55,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.3584153052733399,0-12 months (New)
4670-TABXH,Male,0,Yes,No,72,Two year,Yes,Credit card (automatic),109.75,7758.9,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0.17358430402297445,48+ months (Loyal)
0064-SUDOG,Female,0,Yes,Yes,12,Two year,No,Bank transfer (automatic),20.3,224.5,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.0750860078861448,13-24 months
5546-QUERU,Male,0,No,No,13,One year,Yes,Mailed check,19.95,257.0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.21002687301700876,13-24 months
9079-YEXQJ,Female,0,No,No,54,Month-to-month,No,Electronic check,111.1,6014.85,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0.5890346506888572,48+ months (Loyal)
5832-EXGTT,Male,0,Yes,Yes,29,Month-to-month,Yes,Mailed check,60.2,1834.15,No,Yes,No,DSL,Yes,No,No,No,No,Yes,0.3377197508056861,25-48 months
4623-ZKHLY,Male,0,Yes,No,22,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.2615257256405809,13-24 months
8000-REIQB,Female,1,No,No,1,Month-to-month,Yes,Electronic check,69.95,69.95,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,0.882147645511157,0-12 months (New)
6481-OGDOO,Male,0,Yes,No,67,One year,Yes,Credit card (automatic),90.6,6056.15,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,0.17825430587263352,48+ months (Loyal)
5934-TSSAU,Female,0,Yes,Yes,23,Month-to-month,Yes,Credit card (automatic),75.3,1702.9,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,0.5864834016357405,13-24 months
8064-RAVOH,Male,0,No,Yes,1,Month-to-month,Yes,Electronic check,49.85,49.85,No,Yes,No,DSL,No,No,Yes,No,No,No,0.7096617836242007,0-12 months (New)
4706-DGAHW,Male,1,No,No,1,Month-to-month,No,Electronic check,45.2,45.2,No,Yes,No,DSL,No,No,No,No,No,No,0.73657957775975,0-12 months (New)
7649-PHJVR,Male,0,No,No,11,One year,No,Mailed check,19.5,226.8,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.17602661344969608,0-12 months (New)
1174-FGIFN,Female,0,Yes,Yes,28,One year,Yes,Electronic check,90.45,2509.25,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,0.5627440309765789,25-48 months
0880-FVFWF,Male,0,No,No,56,Month-to-month,Yes,Electronic check,86.4,4922.4,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,0.45075495067039006,48+ months (Loyal)
6128-AQBMT,Male,1,Yes,No,41,Month-to-month,Yes,Electronic check,53.95,2215.4,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,0.6240057053128482,25-48 months
6158-DWPZT,Male,0,Yes,No,9,One year,No,Bank transfer (automatic),24.1,259.8,Yes,No,No phone service,DSL,No,No,No,No,No,No,0.48712012244894104,0-12 months (New)
1897-OKVMW,Female,0,Yes,Yes,64,Two year,Yes,Mailed check,90.6,5817.45,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0.046808578817500696,48+ months (Loyal)
1936-CZAKF,Male,0,Yes,No,49,Two year,No,Credit card (automatic),49.65,2409.9,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,0.1027635839106349,48+ months (Loyal)
0564-JJHGS,Male,0,No,No,9,Month-to-month,Yes,Electronic check,95.5,829.1,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.904873619539304,0-12 months (New)
5311-IHLEI,Male,0,No,No,12,Month-to-month,Yes,Bank transfer (automatic),50.95,605.75,No,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,0.5559212926401683,13-24 months
6620-JDYNW,Female,0,No,No,18,Month-to-month,Yes,Mailed check,60.6,1156.35,No,Yes,Yes,DSL,Yes,No,Yes,No,No,No,0.44925739024534567,13-24 months
9099-FTUHS,Female,0,No,No,23,Month-to-month,No,Electronic check,54.4,1249.25,No,Yes,Yes,DSL,Yes,No,No,No,No,No,0.4377851189978173,13-24 months
0587-DMGBH,Female,0,No,No,8,Month-to-month,Yes,Electronic check,49.85,365.55,Yes,Yes,No,DSL,Yes,No,No,No,No,No,0.6050282739604761,0-12 months (New)
1731-TVIUK,Female,0,No,No,4,Month-to-month,Yes,Electronic check,93.5,362.2,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,0.8483156875753528,0-12 months (New)
5590-YRFJT,Female,0,Yes,No,20,Month-to-month,Yes,Electronic check,24.45,482.8,Yes,No,No phone service,DSL,No,No,No,No,No,No,0.6644883639256992,13-24 months
4029-HPFVY,Male,0,No,No,3,Month-to-month,Yes,Mailed check,70.3,220.4,No,Yes,No,Fiber optic,No,No,No,No,No,No,0.791955751550037,0-12 months (New)
9360-AHGNL,Female,1,Yes,No,43,One year,Yes,Mailed check,109.55,4830.25,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0.464493793547485,25-48 months
2359-QWQUL,Female,0,Yes,No,39,One year,Yes,Credit card (automatic),104.7,4134.85,Yes,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0.36918872675435943,25-48 months
6591-QGOYB,Male,0,No,No,17,Month-to-month,Yes,Bank transfer (automatic),106.65,1672.1,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,0.6264396093962269,13-24 months
3672-YITQD,Male,1,Yes,No,36,Month-to-month,Yes,Electronic check,84.1,3021.6,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0.8037021973415881,25-48 months
7394-FKDNK,Female,0,Yes,No,9,Month-to-month,No,Electronic check,89.45,853.1,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,0.841954981051012,0-12 months (New)
8473-VUVJN,Male,1,No,No,1,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,0.9079676642784473,0-12 months (New)
9730-DRTMJ,Male,0,Yes,No,32,One year,Yes,Credit card (automatic),72.8,2333.05,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,0.203048199119158,25-48 months
4815-GBTCD,Female,0,Yes,No,4,Month-to-month,Yes,Electronic check,25.15,99.95,No,No,No phone service,DSL,No,No,No,No,No,No,0.8050965000029562,0-12 months (New)
0440-MOGPM,Female,0,No,No,41,One year,Yes,Electronic check,80.55,3263.9,No,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,0.39525976067079005,25-48 months
0487-RPVUM,Male,0,Yes,No,61,Month-to-month,No,Bank transfer (automatic),99.4,5943.65,No,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,0.3163776878302797,48+ months (Loyal)
0939-EREMR,Female,0,No,Yes,13,Month-to-month,No,Mailed check,53.45,718.1,No,Yes,No,DSL,No,No,Yes,Yes,No,No,0.35650582030797984,13-24 months
8404-FYDIB,Male,0,No,No,26,Month-to-month,Yes,Credit card (automatic),86.65,2208.75,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,0.5611027958358304,25-48 months
4616-ULAOA,Female,0,Yes,Yes,65,Two year,Yes,Credit card (automatic),110.8,7245.9,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,0.1718520897887283,48+ months (Loyal)
0218-QNVAS,Male,0,Yes,Yes,71,One year,No,Bank transfer (automatic),100.55,7113.75,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,0.26299137956971214,48+ months (Loyal)
5129-HHMZC,Female,0,Yes,No,43,Two year,No,Credit card (automatic),86.45,3574.5,No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,0.06883004052043448,25-48 months
4795-KTRTH,Female,1,Yes,No,5,Month-to-month,Yes,Electronic check,81.0,371.65,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,0.8595655582338114,0-12 months (New)
5555-RNPGT,Male,0,No,Yes,10,Month-to-month,No,Credit card (automatic),24.8,223.9,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.31312547098700827,0-12 months (New)
0673-IGUQO,Male,0,No,No,1,Month-to-month,No,Mailed check,20.45,20.45,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.39743304393803564,0-12 months (New)
6082-OQFBA,Male,0,Yes,Yes,23,One year,No,Mailed check,19.65,436.9,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.08541355685149239,13-24 months
1784-EZDKJ,Male,0,Yes,No,51,One year,Yes,Bank transfer (automatic),106.8,5498.8,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,0.49483988904337617,48+ months (Loyal)
6204-IEUXJ,Female,0,No,No,3,Month-to-month,No,Credit card (automatic),80.1,217.55,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,0.6497839391349117,0-12 months (New)
7389-KBFIT,Female,0,Yes,Yes,2,Month-to-month,Yes,Mailed check,30.25,63.75,No,No,No phone service,DSL,No,Yes,No,No,No,No,0.6768698135356326,0-12 months (New)
4391-LNRXK,Male,0,No,No,22,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,0.658835530161977,13-24 months
5074-FBGHB,Male,0,No,No,64,One year,Yes,Credit card (automatic),104.65,6889.8,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0.4003236268462815,48+ months (Loyal)
6100-QQHEB,Male,0,Yes,Yes,17,Month-to-month,Yes,Electronic check,92.55,1515.1,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,0.8674490578811629,13-24 months
0536-ACXIP,Female,0,Yes,No,72,Two year,Yes,Electronic check,109.55,8165.1,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,0.23401532337378805,48+ months (Loyal)
3251-YMVWZ,Male,0,No,No,53,One year,No,Bank transfer (automatic),24.05,1301.9,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.03961746653078174,48+ months (Loyal)
1303-SRDOK,Female,0,Yes,Yes,55,Two year,Yes,Credit card (automatic),69.05,3842.6,No,Yes,No,Fiber optic,No,No,No,No,No,No,0.11357658869841661,48+ months (Loyal)
4504-YOULA,Female,0,Yes,Yes,35,Month-to-month,Yes,Credit card (automatic),59.45,2136.9,No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,0.2449521721291128,25-48 months
1053-MXTTK,Female,0,Yes,Yes,72,Two year,Yes,Bank transfer (automatic),108.65,7726.35,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0.09451658591914697,48+ months (Loyal)
7594-RQHXR,Female,0,No,Yes,1,Month-to-month,Yes,Electronic check,79.6,79.6,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,0.8661052250274276,0-12 months (New)
6696-YDAYZ,Male,0,Yes,Yes,16,Two year,No,Mailed check,20.5,290.55,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.05778186287341342,13-24 months
0191-EQUUH,Female,0,No,Yes,25,Two year,No,Bank transfer (automatic),35.05,844.45,No,No,No phone service,DSL,Yes,No,No,Yes,No,No,0.08559167169023238,25-48 months
2129-ALKBS,Female,0,Yes,Yes,40,Month-to-month,Yes,Electronic check,26.2,1077.5,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.1721601583967464,25-48 months
1725-IQNIY,Male,0,Yes,No,54,Two year,No,Bank transfer (automatic),109.75,6110.2,Yes,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0.1293803781317266,48+ months (Loyal)
6537-QLGEX,Female,0,No,No,16,Month-to-month,Yes,Electronic check,38.9,664.4,No,No,No phone service,DSL,Yes,No,No,No,Yes,No,0.6984398134376573,13-24 months
1905-OEILC,Female,0,No,No,1,Month-to-month,No,Mailed check,19.5,19.5,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.39696319419145804,0-12 months (New)
6481-LXPWL,Male,0,Yes,Yes,56,One year,Yes,Credit card (automatic),36.1,1971.5,No,No,No phone service,DSL,No,Yes,Yes,No,No,No,0.08510105121971646,48+ months (Loyal)
2167-FQSTQ,Female,0,Yes,No,72,Two year,Yes,Electronic check,92.4,6786.1,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,0.06677932863709857,48+ months (Loyal)
2187-LZGPL,Female,0,No,No,7,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Yes,No,No phone service,DSL,No,Yes,No,No,No,Yes,0.7362865551871127,0-12 months (New)
6937-GCDGQ,Male,0,Yes,Yes,19,One year,Yes,Bank transfer (automatic),48.95,955.6,No,Yes,No,DSL,Yes,No,No,No,No,No,0.24062215633677256,13-24 months
4329-YPDDQ,Male,0,No,No,20,Month-to-month,Yes,Bank transfer (automatic),108.2,2203.7,No,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,0.6583356660192818,13-24 months
5032-MIYKT,Female,0,No,No,1,Month-to-month,Yes,Mailed check,70.7,70.7,No,Yes,No,Fiber optic,No,No,No,No,No,No,0.7952867327637958,0-12 months (New)
8979-CAMGB,Male,1,No,No,64,One year,No,Electronic check,102.1,6688.1,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,0.47560236852864596,48+ months (Loyal)
6119-SPUDB,Male,0,No,No,46,Two year,No,Mailed check,38.25,1755.35,No,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,0.04043647733744009,25-48 months
7856-GANIL,Male,1,Yes,No,45,One year,Yes,Bank transfer (automatic),98.7,4525.8,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,0.45308221726691633,25-48 months
4987-GQWPO,Male,0,No,No,17,Month-to-month,No,Credit card (automatic),25.1,382.8,No,No,No phone service,DSL,No,No,No,No,No,No,0.5386449601202836,13-24 months
8859-YSTWS,Male,0,No,No,48,One year,No,Bank transfer (automatic),19.95,1004.5,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.037960949314983734,48+ months (Loyal)
5602-BVFMK,Female,0,No,No,12,One year,No,Mailed check,19.3,228.75,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.1647975837350103,13-24 months
4199-QHJNM,Male,1,Yes,No,67,Two year,No,Bank transfer (automatic),102.9,6989.7,No,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,0.1993510599150488,48+ months (Loyal)
